temperatura,pressao,posicao_valvula,vazao_massica
28.6062,5.8594,0.4485,0.2529
26.9309,1.5992,0.5085,0.0527
22.5739,7.707,0.5071,0.3891
25.4145,4.3764,0.8384,0.3424
23.1884,4.3667,0.3684,0.1506
26.3635,3.7537,0.5111,0.1743
25.7671,7.7405,0.1894,0.1452
23.1153,5.1601,0.6494,0.3209
21.4964,6.104,0.4143,0.2473
20.2852,3.2128,0.5514,0.1575
23.866,4.8062,0.0058,0.0026
28.6659,5.3235,0.6515,0.3302
20.3049,2.6832,0.2915,0.0664
25.5995,5.5927,0.9135,0.4917
27.7563,1.5704,0.7637,0.0765
23.6488,3.4541,0.0563,0.0175
26.0789,1.2974,0.8476,0.0559
24.7936,5.2541,0.1594,0.0802
28.4207,6.6434,0.7908,0.5118
22.2732,3.2258,0.8919,0.2552
28.9839,1.3124,0.5369,0.0363
22.7139,5.9302,0.6011,0.3469
24.1282,2.2607,0.0534,0.0096
23.6038,6.5911,0.8532,0.5519
21.1174,2.7629,0.5071,0.1197
22.1866,6.8605,0.4437,0.3005
29.0909,2.8815,0.8379,0.206
24.6406,4.7538,0.0744,0.0334
27.3787,1.7764,0.1693,0.0211
28.8064,7.4157,0.6834,0.4979
29.3963,2.7381,0.5078,0.1169
22.747,4.6469,0.7792,0.3423
25.4794,4.7265,0.3337,0.1487
28.6293,2.2568,0.206,0.0367
25.8608,6.9716,0.9356,0.6408
27.2647,7.6685,0.0842,0.0637
29.0194,7.3265,0.0273,0.0196
25.7522,7.6486,0.4641,0.3514
27.1759,1.7387,0.0022,0.0003
29.1802,2.5565,0.679,0.143
25.5293,5.0511,0.8244,0.3961
20.5707,2.0071,0.9642,0.1468
26.2204,4.887,0.055,0.0254
27.7925,3.5835,0.8849,0.2849
23.5561,4.9232,0.7925,0.3712
22.6072,7.1913,0.365,0.26
23.4341,2.1781,0.622,0.1062
25.389,2.7249,0.46,0.1059
20.5108,5.0156,0.4043,0.1944
22.1125,6.2961,0.569,0.351
25.6416,5.7947,0.2567,0.1437
27.8162,7.6349,0.8313,0.626
20.6598,3.4743,0.182,0.0571
23.4909,4.906,0.6198,0.2891
23.7018,3.5854,0.4317,0.14
27.0809,6.9755,0.8036,0.5496
25.4629,7.1699,0.6337,0.4477
26.5465,6.1024,0.0336,0.0199
27.8081,5.2646,0.0397,0.0199
28.5386,4.3001,0.2384,0.0949
28.0996,5.9146,0.1489,0.0849
27.6344,7.4714,0.0349,0.0257
21.01,1.5426,0.1824,0.0179
21.8696,5.5656,0.9818,0.5289
29.0443,3.9199,0.6125,0.2188
22.4363,6.7692,0.8991,0.5999
28.6213,7.9176,0.166,0.1298
29.0444,5.4664,0.7585,0.3957
29.5843,1.4381,0.0632,0.0053
23.9149,7.3048,0.3954,0.2858
24.9177,6.3248,0.3507,0.2164
27.6674,4.0751,0.3851,0.1443
24.7586,3.0478,0.6031,0.1602
25.3882,7.0988,0.6406,0.4478
20.0541,1.4281,0.119,0.01
25.8474,3.7128,0.0092,0.0031
23.7944,4.5751,0.9799,0.4221
27.1921,3.7074,0.6287,0.211
22.4596,5.8936,0.3443,0.1974
29.848,5.7363,0.9975,0.5483
27.7725,4.0396,0.9199,0.3411
27.3774,1.5618,0.0035,0.0003
24.3468,3.8863,0.9737,0.3471
26.2719,6.6448,0.8887,0.5773
25.4234,4.5545,0.4231,0.1808
22.1042,4.7177,0.1338,0.0599
25.768,4.2629,0.6895,0.273
29.756,5.3444,0.4308,0.2189
29.7901,2.4419,0.5845,0.1157
20.2947,6.5064,0.7726,0.4955
29.988,3.302,0.2472,0.0719
20.959,5.778,0.9893,0.5564
25.7208,6.5341,0.9078,0.5796
25.2719,2.7066,0.828,0.1891
24.728,2.4481,0.4184,0.0838
29.4513,7.6405,0.2473,0.1859
24.5141,1.2891,0.1155,0.0075
24.1788,6.1965,0.0845,0.0511
21.4458,3.7372,0.0772,0.0264
21.9213,2.6712,0.1474,0.0333
24.5691,7.2879,0.7147,0.5147
29.2485,3.3701,0.0754,0.0225
28.3435,7.0432,0.9968,0.6875
28.1495,6.9416,0.6689,0.4543
24.65,2.9641,0.9594,0.2462
25.3496,3.4131,0.0515,0.0157
24.0222,5.4023,0.5008,0.2601
26.8341,1.7129,0.5629,0.0659
20.7576,4.4862,0.1556,0.0659
25.6422,2.1363,0.235,0.0389
29.2351,2.3734,0.1296,0.0247
25.3599,4.439,0.389,0.1615
24.1712,5.0059,0.1124,0.0536
22.1707,3.598,0.1748,0.0571
22.7923,2.1395,0.5641,0.094
20.2012,3.2273,0.4036,0.116
20.8825,1.4293,0.1286,0.0108
25.1647,6.7619,0.3582,0.2376
24.5271,3.14,0.6324,0.1744
27.9375,3.3694,0.0498,0.0149
24.729,3.1612,0.7003,0.1947
20.903,3.0563,0.1486,0.0399
28.3778,4.0428,0.0363,0.0135
22.2798,5.3331,0.0044,0.0022
29.8265,3.6719,0.5834,0.1927
20.995,6.1648,0.0898,0.0542
26.4897,4.0461,0.6793,0.2529
24.7804,6.5606,0.566,0.3636
20.3984,5.8784,0.7877,0.4519
25.1938,7.979,0.2167,0.1718
21.828,2.4507,0.0369,0.0074
22.8084,5.2117,0.2447,0.1223
28.0948,2.1216,0.6847,0.1117
22.5872,6.8831,0.3299,0.2241
26.6591,6.2851,0.9871,0.6031
20.4459,3.0575,0.9765,0.2624
29.8658,1.9535,0.2275,0.0327
28.3491,5.2934,0.1031,0.052
22.4514,4.487,0.536,0.2263
20.2053,3.2583,0.1628,0.0473
21.4461,5.4598,0.0559,0.0295
20.057,5.3391,0.6333,0.3268
28.0055,1.2823,0.1913,0.0122
28.7218,5.4764,0.589,0.3081
21.5226,6.3706,0.6434,0.4024
27.5286,6.7099,0.0609,0.0399
23.2001,1.5346,0.2807,0.0271
27.1199,6.589,0.9151,0.5883
25.6853,6.2117,0.8923,0.5391
24.9969,7.8976,0.9314,0.7308
22.998,7.6839,0.977,0.7468
21.4636,3.7346,0.5653,0.1932
25.1229,6.7068,0.717,0.4715
26.4961,1.4568,0.3392,0.0293
24.2919,6.621,0.3703,0.2404
27.8404,2.5254,0.0134,0.0028
29.0806,3.3247,0.8492,0.2493
26.9488,7.4202,0.4713,0.3447
20.6576,1.8878,0.9869,0.1368
28.2141,3.0795,0.0285,0.0076
29.3508,3.8841,0.0813,0.0287
26.3018,7.5149,0.634,0.4705
23.1084,4.9541,0.579,0.2733
27.4846,6.9414,0.746,0.5072
23.8254,5.0751,0.3443,0.1668
23.3078,6.5142,0.7204,0.4603
24.5445,5.1448,0.9479,0.4657
29.5903,3.0627,0.1058,0.0281
23.827,6.9537,0.8,0.5483
23.4961,1.8325,0.769,0.1012
25.4712,5.0406,0.7571,0.3629
21.0589,7.2416,0.6919,0.4978
23.2316,2.3115,0.6246,0.116
21.3499,5.8795,0.8439,0.4835
27.1334,1.2988,0.7152,0.0472
20.1343,4.2506,0.8117,0.3234
28.7629,6.9055,0.1148,0.0774
28.5245,2.3195,0.7948,0.147
21.1533,6.5843,0.4008,0.26
25.5775,7.6386,0.9503,0.7187
28.5639,6.9767,0.8675,0.592
20.1645,6.3487,0.1256,0.0784
24.9283,3.2467,0.673,0.1932
21.6518,2.7953,0.4491,0.1076
25.8385,4.121,0.0333,0.0127
24.4349,1.2274,0.6618,0.0372
21.3737,7.1924,0.5926,0.423
27.2598,6.5982,0.6296,0.4052
29.0053,6.1808,0.4944,0.2954
22.1429,7.8155,0.4871,0.3798
23.9685,5.4048,0.5182,0.2693
26.5335,1.6475,0.97,0.1062
20.7467,6.9113,0.0501,0.0343
21.0572,6.9654,0.2639,0.182
20.8414,4.3046,0.1242,0.0502
21.9997,2.1009,0.8158,0.1326
20.0319,6.9483,0.1101,0.0759
25.3834,6.9993,0.2484,0.171
21.338,7.2932,0.7443,0.5394
29.619,7.0595,0.0949,0.0655
25.409,1.9949,0.63,0.0943
23.1237,6.01,0.5715,0.3344
29.7239,6.76,0.2821,0.1857
22.1921,3.8125,0.5091,0.1781
23.2842,1.808,0.7204,0.0928
22.5449,5.5297,0.5301,0.2832
27.7652,7.4179,0.833,0.6082
20.2601,5.3094,0.565,0.2896
23.5599,1.8392,0.0769,0.0102
22.7714,3.1187,0.2809,0.077
24.2693,4.4198,0.7975,0.33
28.6436,7.7157,0.0463,0.0352
27.9318,2.6372,0.5876,0.1292
22.6512,2.359,0.0382,0.0073
27.7442,5.3088,0.8284,0.4193
20.8135,4.5467,0.803,0.3452
24.9108,7.6249,0.4378,0.3308
23.7144,7.2903,0.8492,0.6127
28.439,2.5034,0.0819,0.0168
27.5502,3.3419,0.4998,0.148
21.1537,6.3507,0.3866,0.2412
28.8866,2.9038,0.0966,0.024
23.8834,6.9468,0.4537,0.3106
22.2411,3.3544,0.0274,0.0082
20.9099,4.0052,0.1826,0.0678
22.9843,7.0996,0.8821,0.6192
25.5534,5.1195,0.9407,0.4588
24.7533,4.9249,0.4886,0.2285
29.9757,1.9273,0.183,0.0258
29.1415,6.6302,0.241,0.1554
26.318,5.5071,0.0506,0.0267
21.7766,2.2704,0.7096,0.1288
20.7451,5.2019,0.3337,0.167
24.4553,4.4545,0.2786,0.1163
26.1631,5.9403,0.2746,0.1579
20.6563,3.4746,0.9848,0.3092
27.3694,6.6867,0.9283,0.6061
26.6647,3.4184,0.2303,0.0702
20.9311,7.7867,0.5917,0.4604
24.33,7.1842,0.6181,0.4385
23.5009,3.225,0.6456,0.1843
20.7742,5.1734,0.7927,0.3944
20.3443,6.8182,0.2309,0.1558
21.8159,3.2566,0.0272,0.0079
23.649,4.1628,0.388,0.15
23.3262,6.7646,0.3046,0.2028
27.1366,5.668,0.3801,0.2071
24.9573,5.3885,0.7249,0.3748
22.3033,4.8298,0.9024,0.4145
22.0405,3.7297,0.7713,0.2629
22.2496,3.6092,0.2018,0.0662
28.9721,7.8049,0.9306,0.7162
25.3333,3.6493,0.033,0.0109
29.6088,6.5779,0.1875,0.1198
21.879,2.5823,0.5563,0.1202
29.1442,1.4229,0.7262,0.0595
20.1676,4.445,0.7805,0.3273
24.9348,4.2331,0.8928,0.3512
22.809,2.9661,0.4698,0.1211
28.5005,2.2331,0.7569,0.1327
28.8109,7.5413,0.6783,0.5033
28.625,2.4089,0.4234,0.0824
23.513,1.2924,0.3829,0.0251
24.4139,4.3353,0.7365,0.298
21.4948,1.7391,0.8798,0.1067
20.8672,3.3209,0.2858,0.0849
22.1629,1.3886,0.225,0.0177
27.9467,4.9449,0.3832,0.179
24.1956,2.6287,0.1529,0.0337
29.7144,4.3135,0.0923,0.0368
23.6092,1.954,0.4466,0.065
21.2403,6.1779,0.7574,0.4583
23.9718,7.7999,0.3421,0.2653
27.6602,1.3991,0.3493,0.0276
22.6748,3.1748,0.6408,0.1797
28.9876,2.2211,0.4919,0.0856
28.2496,6.2472,0.5352,0.324
26.2503,6.2963,0.0705,0.0432
20.3956,1.657,0.2871,0.0321
27.9415,5.5924,0.3237,0.1735
25.6708,7.74,0.8515,0.6531
24.5822,4.6643,0.9645,0.4242
21.2487,7.7227,0.6952,0.5359
26.9117,5.2975,0.2168,0.1096
26.4559,7.6224,0.0183,0.0138
22.5663,4.6409,0.3342,0.1466
26.8712,1.241,0.7044,0.0408
24.2482,3.1622,0.8829,0.2457
26.0157,2.4066,0.9789,0.1911
29.8271,1.6389,0.2512,0.0271
29.8154,4.2963,0.0291,0.0115
26.2667,6.3359,0.2637,0.1627
26.9199,7.2139,0.302,0.2143
21.1404,2.5895,0.6126,0.133
28.6405,1.9051,0.5131,0.0712
24.3251,6.1138,0.9046,0.5383
23.1509,2.0464,0.7564,0.118
28.7782,1.4737,0.8383,0.074
25.6413,6.0321,0.1635,0.0957
23.9747,1.5472,0.5838,0.0572
26.1629,6.1379,0.5115,0.3048
29.9914,5.5582,0.75,0.398
21.4906,3.562,0.217,0.0701
22.6965,4.6772,0.2993,0.1325
21.1842,6.3099,0.2542,0.1574
29.6221,3.5098,0.7333,0.2296
25.6467,1.573,0.6698,0.0675
22.9363,2.6793,0.8068,0.1826
26.5937,6.9491,0.8925,0.6084
26.9461,6.691,0.9145,0.5979
28.9223,4.3562,0.8803,0.3555
27.5035,4.3101,0.2186,0.0874
27.2248,1.3393,0.7601,0.0543
28.9387,7.8962,0.2444,0.1905
25.3405,3.9945,0.3497,0.1285
23.7316,7.6784,0.8834,0.6739
24.8109,2.0404,0.657,0.1018
21.7017,5.1072,0.387,0.1895
20.3276,7.4526,0.4482,0.333
22.4453,3.9809,0.706,0.2597
23.9815,1.6183,0.9449,0.1006
28.5402,5.5911,0.088,0.0471
27.9881,2.5565,0.297,0.0627
25.2339,3.968,0.5144,0.1876
20.8875,4.001,0.9822,0.3643
27.0488,3.7499,0.2153,0.0732
21.3589,3.5287,0.9488,0.3031
22.3597,3.1846,0.8414,0.237
27.9042,4.6718,0.6938,0.304
28.7809,4.0706,0.9406,0.3513
26.1966,3.435,0.8051,0.247
27.5306,1.8377,0.2146,0.0282
25.6603,5.4245,0.7999,0.4161
22.9349,6.1514,0.6628,0.398
22.6118,5.6012,0.9902,0.5366
23.5751,6.757,0.4316,0.2869
26.0205,2.7556,0.5398,0.126
24.5454,4.2987,0.6581,0.2636
27.3373,7.5959,0.7286,0.5461
20.4899,3.1992,0.4347,0.1235
26.4787,4.5333,0.2542,0.1079
23.5541,3.8393,0.9502,0.3343
29.7618,6.4574,0.909,0.5691
28.2775,3.7256,0.483,0.1627
27.6427,2.5751,0.5683,0.1211
28.843,4.1598,0.852,0.3263
24.8975,4.7288,0.5773,0.2578
20.4332,1.3373,0.2889,0.0208
28.0971,4.5279,0.4644,0.1963
29.5426,5.9121,0.1529,0.0869
26.1895,1.2086,0.531,0.0283
20.105,1.3497,0.497,0.0366
28.248,4.044,0.7293,0.2706
22.3331,6.3829,0.6043,0.3783
29.3816,2.9043,0.3556,0.0883
23.3181,5.1939,0.641,0.3189
25.2765,6.9362,0.4631,0.3158
23.1009,1.3429,0.3276,0.0237
20.2303,1.297,0.9725,0.0647
21.2183,6.1888,0.6497,0.3939
22.4634,4.2207,0.3804,0.1497
23.6986,1.8149,0.4687,0.0607
29.8717,2.0395,0.8445,0.1297
20.7451,4.8053,0.0454,0.0208
28.8834,2.7078,0.2871,0.0652
22.5409,3.7027,0.7045,0.2379
26.574,2.9288,0.4113,0.1036
24.5918,3.1069,0.4744,0.1291
28.1465,3.307,0.5277,0.1541
20.9771,1.5454,0.3054,0.03
25.3426,2.7661,0.4801,0.1127
20.3725,1.5697,0.1405,0.0142
26.5179,3.2597,0.3253,0.0936
26.484,1.5158,0.5598,0.0525
24.8415,2.8941,0.4265,0.1062
22.0336,4.1126,0.9092,0.3475
24.3316,2.6509,0.6923,0.1541
26.6431,7.5891,0.7414,0.5558
20.1103,5.9668,0.3188,0.1861
24.4246,5.6029,0.4883,0.2639
20.5756,7.3744,0.1049,0.077
26.1732,5.707,0.7105,0.3907
22.4096,2.664,0.3823,0.0859
28.342,7.3147,0.0753,0.0541
28.7663,3.1781,0.8902,0.2474
20.0265,4.383,0.255,0.1053
27.4289,6.0456,0.6227,0.3641
29.7076,4.7926,0.1831,0.0823
29.1778,5.8623,0.3398,0.1915
24.2515,5.9931,0.5269,0.3068
26.8285,3.4204,0.9428,0.2875
21.1366,4.253,0.8513,0.3388
29.82,2.2446,0.6763,0.1192
28.7631,7.0073,0.7144,0.4897
21.9849,6.2336,0.1548,0.0944
21.9211,1.425,0.371,0.0309
25.3555,4.411,0.9446,0.3893
26.9343,3.845,0.3648,0.1279
20.088,4.9722,0.786,0.3744
22.1238,1.9376,0.2389,0.0344
25.9885,6.6088,0.0546,0.0353
29.4573,6.3913,0.7517,0.4656
29.8126,3.1099,0.2116,0.0572
21.0497,4.7648,0.2104,0.0954
22.7708,5.5341,0.5142,0.2748
24.4906,5.1874,0.3246,0.161
20.3853,3.4451,0.8058,0.2506
20.2836,5.7942,0.0754,0.0426
25.8776,2.8951,0.7989,0.1986
27.991,5.5909,0.2507,0.1344
23.9717,2.8369,0.8278,0.2012
29.3636,5.3513,0.0354,0.018
29.5324,7.3273,0.717,0.5151
28.3041,6.6284,0.0067,0.0043
21.2425,3.4752,0.6384,0.2003
29.0283,6.7144,0.0281,0.0184
22.0097,7.7583,0.9747,0.7541
27.4113,3.8675,0.5156,0.1818
20.1921,1.333,0.0934,0.0067
23.9529,4.4318,0.0991,0.0412
27.5604,6.7341,0.7845,0.516
20.8575,2.7052,0.6773,0.1557
21.4077,2.6052,0.1693,0.037
25.4431,6.5352,0.6604,0.4219
23.6993,2.2668,0.7488,0.1352
20.5529,7.5848,0.2262,0.1712
29.2362,1.6061,0.1014,0.0106
27.9598,2.1935,0.1753,0.03
23.3643,7.5581,0.6474,0.4858
21.126,6.6594,0.7931,0.521
20.5821,2.3162,0.5491,0.1027
23.4319,3.1449,0.2054,0.0569
20.9162,3.7089,0.2048,0.0695
26.5879,4.2535,0.3796,0.1497
24.1271,7.1283,0.976,0.6868
24.1896,4.1474,0.5603,0.2155
21.1819,6.815,0.9719,0.6546
25.8248,2.6804,0.7062,0.1591
26.4539,1.3458,0.2364,0.0171
28.5859,1.2818,0.2625,0.0167
20.4124,1.4807,0.4244,0.0384
26.0576,2.3808,0.6811,0.1311
27.4381,4.5707,0.2755,0.1178
29.7881,5.0481,0.5157,0.2459
24.5598,6.3959,0.5111,0.3194
21.255,4.3777,0.764,0.3143
25.6394,7.488,0.4601,0.3405
26.1435,6.1501,0.647,0.3864
21.6038,7.5478,0.274,0.2059
29.3935,2.6456,0.6259,0.1378
22.1571,5.3657,0.0394,0.0204
25.2129,7.5945,0.5959,0.4481
22.2066,5.4383,0.3575,0.1876
29.65,7.0307,0.5547,0.381
25.7637,6.9898,0.4821,0.3312
22.9394,4.6423,0.5221,0.229
26.2946,5.7437,0.206,0.1141
20.7126,6.4748,0.0885,0.0564
21.2301,7.9196,0.5734,0.4541
27.6052,5.1987,0.4942,0.2444
23.2135,5.3801,0.0447,0.0232
20.6362,7.7576,0.1597,0.1238
28.3454,6.1748,0.363,0.2169
29.5606,5.1991,0.6076,0.2995
22.2206,6.1614,0.7742,0.4663
27.2354,3.3667,0.1341,0.0401
23.9717,7.059,0.5259,0.3662
22.9952,2.736,0.4627,0.1076
23.2506,6.4546,0.1166,0.0737
21.7283,3.4474,0.6962,0.2162
27.7664,2.8778,0.6926,0.1704
29.4657,6.183,0.8306,0.4961
25.1634,6.1207,0.4998,0.2974
29.6453,2.8923,0.9109,0.2248
22.3698,4.3709,0.7389,0.3028
20.4606,2.0851,0.9997,0.1611
25.5944,2.9518,0.5132,0.1308
21.2168,1.2589,0.3752,0.0229
21.4448,7.3307,0.6671,0.486
25.9423,1.5798,0.3648,0.0371
24.5486,5.3824,0.6964,0.3598
28.7512,5.932,0.5831,0.3332
22.5938,7.2333,0.3293,0.236
20.4497,4.6154,0.8461,0.3703
22.3014,2.448,0.2334,0.0469
29.8244,1.3756,0.4724,0.0358
22.2269,2.8064,0.0874,0.021
29.5831,1.7145,0.6497,0.0759
29.5764,4.0213,0.9981,0.367
29.507,3.3819,0.8024,0.2403
27.0811,2.6352,0.1437,0.0316
23.4551,4.762,0.5961,0.2689
20.6811,1.5303,0.0643,0.0062
22.7195,6.6209,0.8996,0.5857
23.7418,4.2579,0.6792,0.2695
29.9843,6.0291,0.6691,0.3884
25.728,6.1609,0.1464,0.0877
29.463,6.7033,0.5965,0.3892
26.7671,4.0408,0.1751,0.065
22.6587,7.0974,0.8747,0.6141
27.4598,3.6446,0.5529,0.1817
27.3794,6.2563,0.6564,0.3986
29.1476,6.3038,0.0649,0.0396
21.0331,6.8405,0.0863,0.0584
20.8092,2.9073,0.9067,0.2286
21.7348,2.8445,0.6247,0.153
24.306,6.3207,0.992,0.6123
22.1908,3.7267,0.7069,0.2407
26.7322,1.9137,0.0228,0.0032
22.3436,1.4264,0.6399,0.0533
24.1369,5.7114,0.3129,0.1728
21.1087,7.319,0.2223,0.1618
29.2923,1.4493,0.1953,0.0166
27.1534,1.9989,0.8686,0.13
28.2089,7.5971,0.6526,0.4885
23.601,6.415,0.0485,0.0305
28.7652,4.3312,0.3306,0.1327
23.6551,7.4724,0.444,0.329
28.251,7.4602,0.5776,0.424
24.8723,7.9827,0.1201,0.0954
22.7221,2.821,0.7353,0.1778
23.8678,5.7465,0.8373,0.4658
21.4441,6.985,0.9146,0.6324
20.3114,1.8275,0.6583,0.0867
25.6118,4.9736,0.2167,0.1023
24.6516,1.7633,0.9377,0.1157
20.2315,7.2134,0.6445,0.4624
23.1044,6.3966,0.7708,0.483
24.2365,5.3158,0.0254,0.013
23.6998,5.7085,0.2189,0.1209
28.6643,7.7175,0.3658,0.2783
20.4334,3.601,0.2734,0.0896
24.4441,5.99,0.5096,0.2965
22.7538,7.7009,0.6703,0.5138
28.3376,6.1245,0.5678,0.3363
22.8048,7.6032,0.1268,0.0958
22.703,7.2496,0.8455,0.6073
27.6588,3.3466,0.7549,0.2239
22.9965,4.7493,0.3766,0.1695
28.3641,7.997,0.4822,0.3813
28.8448,3.2446,0.8597,0.2451
27.7155,2.3728,0.419,0.08
23.283,3.5186,0.0736,0.0234
25.4436,4.8682,0.8617,0.3972
29.6646,1.7973,0.8449,0.1067
20.6033,7.1214,0.787,0.5565
26.137,6.2795,0.5627,0.3438
23.7859,3.3594,0.6898,0.2069
27.657,3.3533,0.6077,0.1807
23.5987,2.2968,0.3287,0.0604
27.5452,6.6607,0.2877,0.187
24.3906,5.7719,0.86,0.4803
22.133,6.8037,0.6277,0.4214
23.9995,4.579,0.425,0.1832
27.6329,2.5152,0.376,0.0777
26.3247,3.8691,0.4258,0.1505
25.621,6.3629,0.1145,0.071
25.178,4.6674,0.9551,0.42
21.8266,5.9189,0.0702,0.0405
20.9871,2.8347,0.5496,0.1341
21.9363,4.2959,0.5205,0.2093
20.2825,6.089,0.4187,0.2498
27.8766,7.4745,0.7249,0.5335
26.197,2.5923,0.1804,0.0389
24.818,7.5563,0.2943,0.2202
26.1907,2.3229,0.9499,0.1767
21.4423,7.4399,0.3745,0.2773
29.6193,2.166,0.0828,0.0139
26.5221,3.7557,0.2636,0.0899
24.7905,6.7107,0.3556,0.2341
29.8022,4.2839,0.9772,0.3865
26.0458,5.0525,0.7272,0.3492
21.9386,6.1938,0.726,0.44
25.7211,3.2481,0.4492,0.1289
22.0241,5.8924,0.8712,0.4997
28.9065,6.7603,0.6627,0.4368
21.1868,3.4256,0.0536,0.0165
23.9777,6.4183,0.9781,0.6142
25.2118,2.9375,0.6398,0.1622
25.9118,1.9343,0.9353,0.1335
21.1307,5.0017,0.1786,0.0855
22.598,6.219,0.1841,0.1119
20.7942,3.053,0.4562,0.1223
23.7353,5.9394,0.1272,0.0734
22.3872,4.8296,0.1,0.0459
26.1369,7.3638,0.5978,0.4342
24.1679,6.597,0.6608,0.4274
25.9213,7.6933,0.5641,0.4297
26.454,6.2128,0.0662,0.0399
22.9733,7.6099,0.5297,0.4008
20.5474,4.0021,0.6169,0.229
28.1869,1.5304,0.0855,0.0081
21.744,4.5965,0.9022,0.3921
22.4317,1.4292,0.6237,0.0521
26.7015,5.5119,0.0741,0.0392
24.9704,3.9898,0.5555,0.204
24.5211,1.6854,0.2178,0.0249
22.8886,6.818,0.0316,0.0213
25.9618,2.4923,0.1431,0.0293
28.6859,3.0484,0.006,0.0016
24.4115,6.8915,0.3371,0.2285
20.5215,4.1552,0.7844,0.3042
25.3089,5.051,0.1577,0.0758
21.6867,1.3343,0.6517,0.0465
22.105,1.9923,0.5375,0.0807
27.4106,5.4676,0.6182,0.3235
27.9412,4.3316,0.5039,0.2025
24.9291,4.8739,0.7134,0.3296
21.8456,6.3313,0.5682,0.3528
21.9931,3.2503,0.7469,0.2158
20.1566,6.0974,0.2022,0.1208
20.8681,6.4164,0.2311,0.1458
25.4894,7.9012,0.1159,0.0909
25.9977,4.7532,0.874,0.3918
27.9532,1.5645,0.9913,0.0986
29.4092,4.8249,0.0076,0.0034
22.8431,6.7819,0.9725,0.6497
22.1407,5.4866,0.1644,0.0871
23.7215,7.4615,0.947,0.7005
24.2722,5.9226,0.3471,0.1995
20.0569,6.1511,0.1833,0.1106
25.4022,3.2698,0.4175,0.1208
27.6611,7.7584,0.118,0.0904
25.235,2.2339,0.0933,0.0165
27.1043,3.2724,0.5824,0.1682
25.7872,6.0125,0.7677,0.4474
24.7271,5.0926,0.9451,0.4589
26.3076,3.4115,0.405,0.1232
21.4762,6.1285,0.9497,0.5694
25.9559,3.4077,0.732,0.2225
24.6779,6.619,0.3119,0.2024
23.5361,6.676,0.7267,0.4767
21.9628,5.324,0.9782,0.5015
27.0645,6.762,0.0242,0.016
25.9898,3.881,0.1143,0.0406
22.3299,3.477,0.4739,0.1485
25.36,7.3634,0.8964,0.6519
28.3959,1.73,0.8425,0.1001
24.1535,3.7922,0.6108,0.2116
26.5191,7.3072,0.5046,0.3633
24.0719,3.0202,0.7765,0.2042
23.3348,6.5578,0.9442,0.6077
20.5977,1.594,0.6148,0.0641
25.2541,7.3812,0.0248,0.0181
28.4698,3.5874,0.1925,0.062
23.1668,3.9384,0.1378,0.05
27.64,4.7747,0.6749,0.3033
21.9989,1.3632,0.4851,0.0365
27.6144,4.1555,0.2996,0.1148
28.4013,3.9392,0.1664,0.0599
26.4989,3.6035,0.6309,0.2049
27.9069,7.2257,0.5804,0.4118
22.1069,5.1447,0.6931,0.3419
21.2683,6.3777,0.0364,0.0228
29.4607,6.1755,0.5195,0.3099
20.6053,1.6958,0.0188,0.0022
25.9101,6.1855,0.6636,0.3989
28.1346,1.8373,0.6459,0.0847
25.5712,7.0577,0.7109,0.4937
22.8551,4.8666,0.808,0.374
22.1078,1.7955,0.4103,0.0524
29.6645,2.6033,0.8263,0.1781
24.8513,6.8211,0.087,0.0583
29.3559,3.278,0.6844,0.1974
26.8725,7.3458,0.2194,0.1588
21.3815,5.3343,0.7089,0.3646
21.0025,7.3928,0.7386,0.5434
25.5385,5.9826,0.545,0.316
22.0284,7.8346,0.1421,0.1111
21.4873,1.2977,0.8282,0.0551
27.5492,6.8748,0.9622,0.6473
28.7881,4.1692,0.6171,0.2369
23.0737,3.3085,0.4728,0.1393
28.1385,4.5416,0.566,0.2401
25.3614,5.8155,0.0831,0.0467
29.6433,6.5786,0.7693,0.4916
28.8355,3.9403,0.2069,0.0744
25.8678,3.7671,0.9269,0.3177
25.6503,4.3336,0.9496,0.3833
25.5066,1.7692,0.3853,0.0477
28.4115,1.6262,0.7063,0.0753
22.5258,6.2091,0.7827,0.4752
23.1846,6.5584,0.8038,0.5175
25.5447,6.839,0.3646,0.2447
28.3039,1.8966,0.6092,0.084
20.7821,1.4881,0.4429,0.0404
27.589,4.9852,0.1728,0.0815
23.2559,1.9287,0.9939,0.1418
21.6019,7.2859,0.5025,0.3636
27.5404,7.9556,0.3985,0.3138
29.5455,7.272,0.7596,0.5413
29.7217,1.5071,0.1196,0.011
28.8374,7.4675,0.1319,0.0969
20.9874,4.2118,0.4217,0.166
27.854,2.4453,0.8399,0.1671
20.5012,6.5961,0.8244,0.5365
27.6915,2.933,0.6102,0.1538
20.0563,7.3247,0.4362,0.3182
22.4677,7.6158,0.8062,0.611
28.5891,1.9304,0.423,0.0599
25.5081,5.4362,0.7892,0.4117
24.3638,5.7739,0.7383,0.4125
20.6711,3.4984,0.7983,0.2527
26.4804,3.784,0.0033,0.0011
24.6632,4.6558,0.4775,0.2095
24.1593,2.2181,0.2821,0.0494
23.6817,5.2807,0.3345,0.1694
27.5719,5.4726,0.7824,0.4097
22.2421,7.986,0.955,0.7619
22.0336,3.5756,0.2655,0.0861
25.3496,4.1628,0.6907,0.2663
27.8459,6.2701,0.7634,0.4643
23.4539,3.0944,0.5062,0.1373
